,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
10977,14.1,-1.1,33.3,277.6,,323.5,10.5,,1016.7,0.0
10978,13.7,-6.9,35.2,1057.2,150.0,273.8,10.8,,1017.7,0.0
10979,10.5,-24.5,32.8,1105.1,,272.4,13.3,,1017.7,0.0
10980,18.8,-14.2,35.4,1348.0,,27.1,7.4,,1017.5,0.0
10981,14.3,-8.8,37.9,915.3,280.0,270.1,11.1,,1018.2,0.0
10982,13.1,-18.2,41.7,141.6,0.0,217.0,13.1,,1015.0,0.0
10983,12.3,-21.4,35.3,1184.4,,233.4,17.1,,1017.4,0.0
10984,9.0,-29.0,36.0,937.6,,272.3,14.5,,1016.9,0.0
10985,9.3,-21.8,31.7,1198.9,50.0,228.9,13.2,122.4,1016.0,0.0
10986,11.7,-14.7,39.7,220.4,,335.0,11.6,,1016.5,0.0
10987,19.1,-20.3,39.7,653.8,250.0,140.7,12.5,,1017.0,0.0
10988,14.2,-28.3,35.7,1132.0,200.0,161.8,11.1,,1017.3,0.0
10989,13.5,-8.9,34.4,863.2,,340.3,6.2,,1019.5,0.0
10990,12.4,-17.6,34.0,964.8,330.0,237.2,13.7,,1017.6,0.0
10991,11.9,-22.0,35.3,756.9,530.0,266.9,12.7,,1017.3,0.0
10992,12.6,-4.1,42.9,1449.0,,250.7,3.7,,1018.2,0.0
10993,15.2,-12.0,39.1,327.1,,223.0,11.3,,1014.5,0.0
10994,17.2,-25.7,37.6,941.8,150.0,111.9,12.7,,1017.1,0.0
10995,19.7,-7.2,38.3,1365.5,,128.1,9.1,,1018.2,0.0
10996,7.7,-17.1,37.9,500.0,0.0,233.7,12.2,,1020.4,0.0
10997,13.9,-7.2,31.8,1153.2,,270.0,9.5,,1020.4,0.0
10998,18.9,-10.5,36.8,1376.6,,155.5,9.5,,1017.7,0.0
10999,10.7,-27.6,37.5,822.2,,245.6,15.8,,1016.9,0.0
11000,7.5,-35.0,34.0,798.5,,344.6,7.7,,1016.8,0.0
11001,13.3,-2.1,45.7,1013.0,250.0,294.4,9.2,,1018.4,0.0
11002,16.2,-20.1,36.3,1122.7,,199.2,9.1,,1017.8,0.0
11003,13.7,-6.9,31.9,1361.6,80.0,319.1,9.2,,1018.8,0.0
11004,12.6,-22.1,35.0,1099.0,,275.6,12.8,,1018.0,0.0
11005,16.5,-6.8,34.5,1054.6,,305.6,9.0,,1018.2,0.0
11006,21.3,-9.1,35.9,1426.2,50.0,62.8,9.7,,1017.0,0.0
11007,19.1,-2.0,34.0,1200.7,0.0,273.2,8.5,,1018.4,0.0
11008,10.7,-20.3,34.7,1097.7,,288.3,8.9,,1016.9,0.0
11009,19.8,-17.8,38.2,1254.0,,118.8,14.1,,1016.8,0.0
11010,19.5,-18.3,37.8,913.1,102.0,147.7,16.4,,1016.0,0.0
11011,9.1,-23.4,32.1,1286.6,200.0,244.6,10.7,,1016.0,0.0
11012,21.1,0.3,27.0,1066.2,,181.3,12.5,,1015.6,0.0
11013,11.4,-32.7,39.0,704.8,,73.1,16.0,,1017.3,0.0
11014,15.6,-0.2,43.0,702.2,0.0,2.1,10.5,,1017.6,0.0
11015,11.5,-5.4,44.0,1423.8,180.0,183.9,9.6,,1018.0,0.0
11016,21.3,-9.9,35.9,1334.0,30.0,120.4,14.4,,1017.0,0.0
11017,12.2,-17.2,34.4,1107.0,100.0,236.2,12.4,,1017.6,0.0
11018,10.9,-17.7,35.7,1070.8,,299.3,7.6,,1016.1,0.0
11019,11.4,-17.7,34.5,1186.8,150.0,305.6,8.8,,1016.3,0.0
11020,13.9,-8.6,40.8,139.2,80.0,286.1,9.8,,1016.1,0.0
11021,15.2,-27.3,36.0,1382.6,,41.5,8.9,,1017.5,0.0
11022,17.3,-11.0,36.0,1499.8,51.0,138.2,7.7,,1018.6,0.0
11023,14.9,-9.1,35.3,880.7,50.0,285.0,12.2,,1017.7,0.0
11024,14.2,-5.0,34.0,999.2,,275.5,11.7,,1017.7,0.0
11025,20.7,-8.9,36.1,1645.9,,118.2,9.8,,1017.3,0.0
11026,11.9,-13.9,32.8,1107.4,330.0,287.9,12.9,,1017.0,0.0
11027,15.4,-18.7,35.1,1333.2,,235.6,9.7,,1017.5,0.0
11028,13.2,-19.5,36.6,1005.0,,253.9,11.2,,1017.3,0.0
11029,18.4,-3.7,36.0,1112.9,,335.5,10.2,,1018.1,0.0
11030,10.9,-16.6,34.4,889.2,410.0,256.6,13.7,,1016.8,0.0
11031,17.8,-20.5,34.9,1308.7,250.0,5.4,6.8,,1017.8,0.0
11032,18.1,-20.2,35.2,1308.7,250.0,5.3,6.8,,1017.8,0.0
11033,12.0,-19.8,35.1,1046.3,410.0,245.1,13.3,,1017.3,0.0
11034,13.7,-10.9,36.1,1079.1,,265.7,13.2,,1017.2,0.0
11035,18.1,-3.5,35.4,1123.5,,205.3,8.8,,1018.3,0.0
11036,16.1,-6.8,35.4,1031.4,,346.0,7.0,,1019.7,0.0
11037,11.7,-14.3,35.1,1146.5,610.0,293.0,8.1,,1016.5,0.0
11038,10.4,-23.4,35.7,1315.8,200.0,262.2,10.0,,1016.5,0.0
11039,9.8,-25.3,33.2,655.5,410.0,314.8,10.6,,1017.0,0.0
11040,11.7,-24.2,33.8,1014.2,660.0,258.6,13.9,,1017.4,0.0
11041,12.1,-10.4,33.6,1211.8,610.0,257.0,10.1,,1018.4,0.0
11042,9.6,-14.7,31.3,1113.5,,266.7,9.7,,1018.0,0.0
11043,11.5,-22.5,34.1,1180.4,660.0,289.9,12.1,,1017.5,0.0
11044,13.1,-22.1,37.2,1222.5,180.0,236.1,13.9,,1017.4,0.0
11045,15.4,-24.0,35.0,1188.4,150.0,85.7,8.9,,1017.5,0.0
11046,13.2,-10.1,35.2,1040.5,,295.4,10.7,,1016.4,0.0
11047,19.5,-4.6,35.4,1515.1,,165.1,9.3,,1018.1,0.0
11048,8.6,-32.5,38.3,414.5,,81.4,9.1,,1016.9,0.0
11049,17.4,-9.9,39.1,1609.2,0.0,7.0,5.0,,1018.8,0.0
11050,21.6,-9.4,36.1,1431.8,0.0,96.3,11.9,,1016.5,0.0
11051,10.0,-34.1,34.0,671.4,,311.2,10.8,,1017.1,0.0
11052,19.2,-2.0,35.2,1248.8,,351.6,6.8,,1018.5,0.0
11053,10.4,-28.9,36.1,868.0,330.0,207.0,17.7,,1016.9,0.0
11054,15.9,-5.4,38.2,657.7,,120.9,9.2,,1017.8,0.0
11055,13.5,-11.7,36.4,1198.7,,278.8,12.3,,1017.1,0.0
11056,18.6,-11.1,36.7,1343.2,,133.7,12.4,,1018.0,0.0
11057,11.9,-18.4,34.3,948.2,200.0,250.8,6.6,,1019.2,0.0
11058,13.8,-9.2,34.5,1061.7,330.0,264.1,18.1,,1017.0,0.0
11059,19.4,-5.2,36.5,1235.8,,33.5,7.5,,1018.3,0.0
11060,17.8,-2.3,36.8,1266.2,,246.4,9.0,,1018.2,0.0
11061,20.0,-16.6,36.8,1246.5,,189.9,12.4,,1017.0,0.0
11062,14.2,-18.9,37.2,953.4,180.0,218.3,10.9,,1017.5,0.0
11063,13.5,-26.5,32.0,1081.6,,289.6,8.4,,1020.2,0.0
11064,16.2,-20.6,38.3,638.9,,158.0,20.9,,1015.9,0.0
11065,14.5,-29.5,41.0,582.3,230.0,153.3,16.6,,1015.8,0.0
11066,16.0,-6.9,36.8,1432.7,0.0,226.0,9.3,,1018.5,0.0
11067,13.7,-9.5,33.8,1088.7,150.0,281.2,10.6,,1017.2,0.0
11068,13.8,-19.5,33.5,1148.6,,350.0,5.4,,1017.8,0.0
11069,17.5,-2.0,34.0,1240.2,0.0,345.3,4.7,,1018.3,0.0
11070,17.4,-25.9,38.4,1014.8,150.0,152.6,9.6,,1017.0,0.0
11071,21.2,-14.7,37.3,957.4,,124.7,13.7,,1016.1,0.0
11072,14.8,-7.1,36.1,1072.2,150.0,273.9,14.0,,1017.2,0.0
11073,22.0,-10.6,38.6,814.5,,76.4,9.6,,1016.3,0.0
11074,10.5,-27.1,31.6,952.0,410.0,288.7,10.0,,1017.3,0.0
11075,10.8,-31.1,37.9,736.2,,2.8,11.2,,1017.2,0.0
11076,19.1,-3.4,34.6,1362.6,,5.7,8.5,,1018.1,0.0
11077,14.1,-7.2,41.6,299.9,150.0,115.3,11.2,,1015.6,0.0
11078,26.2,19.0,33.4,266.7,,85.1,14.5,,1016.1,0.0
11079,13.9,-19.2,36.9,953.4,180.0,218.3,10.9,,1017.5,0.0
11080,26.5,20.0,34.3,455.6,,83.3,15.2,,1015.9,0.0
11081,18.0,-11.0,36.8,1382.4,0.0,210.3,9.9,,1017.9,0.0
11082,10.9,-21.0,32.9,811.1,,254.9,14.5,,1016.9,0.0
11083,16.7,-7.7,33.4,1425.9,,44.7,7.6,,1018.5,0.0
11084,14.9,-9.6,32.8,1619.9,0.0,358.3,7.8,,1018.6,0.0
11085,12.3,-27.0,36.7,994.3,,338.1,9.9,,1017.4,0.0
11086,18.3,-17.6,37.3,1198.3,360.0,169.7,11.0,,1016.8,0.0
11087,8.9,-35.5,41.8,339.4,,272.4,17.4,,1015.7,0.0
11088,8.9,-29.3,33.5,809.5,,297.5,10.8,,1016.8,0.0
11089,22.0,-0.5,35.5,1014.0,0.0,7.5,9.2,,1018.4,0.0
11090,17.2,-5.6,36.0,1495.7,0.0,358.2,6.6,,1018.1,0.0
11091,13.8,-16.3,33.6,1430.5,80.0,212.1,11.8,,1018.2,0.0
11092,9.0,-14.1,39.9,754.0,,335.7,7.4,,1017.0,0.0
11093,19.4,-14.1,35.9,2189.5,,46.6,8.8,,1017.7,0.0
11094,7.9,-27.0,34.8,817.9,,272.5,12.6,,1013.7,0.0
11095,17.4,-10.0,39.0,1619.5,51.0,0.3,4.8,,1018.7,0.0
11096,20.7,-6.1,34.4,1685.3,,92.7,10.9,,1017.5,0.0
11097,13.6,-10.1,37.1,1117.7,,300.2,9.9,,1017.2,0.0
11098,13.6,-9.6,40.4,170.7,,310.4,10.3,,1013.9,0.0
11099,15.5,-12.4,35.8,1165.2,130.0,202.7,12.0,,1017.9,0.0
11100,13.5,-7.3,34.4,1023.7,50.0,337.9,6.7,,1017.8,0.0
11101,19.2,2.2,41.6,111.9,,143.1,8.7,,1014.4,0.0
11102,24.9,19.1,30.3,738.4,,83.8,18.8,,1015.9,0.0
11103,15.1,-19.0,34.8,1333.2,,235.6,9.7,,1017.5,0.0
11104,15.1,-8.2,33.9,1514.9,0.0,295.6,7.8,,1018.5,0.0
11105,16.9,-20.2,35.6,1435.0,,179.5,12.5,,1017.6,0.0
11106,12.9,-15.1,33.7,1189.4,200.0,234.9,11.0,,1018.5,0.0
11107,8.7,-36.0,35.8,813.0,,328.9,10.9,,1016.7,0.0
11108,13.7,-4.0,38.8,525.9,,239.5,8.2,,1016.1,0.0
11109,13.7,-9.3,34.4,1061.7,330.0,264.1,18.1,,1017.0,0.0
11110,19.8,-15.1,36.9,1312.1,,154.2,10.1,,1017.6,0.0
11111,12.8,-14.7,33.3,1196.1,,229.8,10.5,,1018.3,0.0
11112,23.3,-6.2,36.0,1353.9,,132.1,15.7,,1015.6,0.0
11113,8.5,-36.2,35.6,813.0,,328.9,10.9,,1016.7,0.0
11114,10.4,-19.6,33.4,1191.7,,264.3,11.9,,1017.1,0.0
11115,17.5,-24.3,38.4,799.2,250.0,121.7,15.8,,1017.4,0.0
11116,15.8,-8.9,33.4,1550.9,,354.7,7.0,,1019.0,0.0
11117,14.4,-18.0,37.2,1064.6,180.0,222.5,10.8,,1018.2,0.0
11118,21.4,-9.5,36.0,1273.2,,40.3,7.7,,1016.9,0.0
11119,8.5,-27.7,33.4,782.9,,301.9,10.7,,1016.4,0.0
11120,8.8,-24.0,31.6,879.5,460.0,319.0,9.5,,1016.9,0.0
11121,10.2,-27.7,34.4,590.5,410.0,264.4,10.6,,1016.6,0.0
11122,12.0,-13.8,32.9,1107.4,330.0,287.9,12.9,,1017.0,0.0
11123,10.3,-19.1,35.2,1197.0,330.0,322.9,10.1,,1016.3,0.0
11124,16.1,-5.8,34.2,926.9,,343.0,7.1,,1018.9,0.0
11125,13.0,-10.7,36.5,1117.7,,300.2,9.9,,1017.2,0.0
11126,16.4,-17.0,36.0,1379.2,,255.5,12.1,,1018.2,0.0
11127,11.5,-11.8,31.5,968.4,60.0,256.8,14.7,104.0,1016.5,0.0
11128,18.9,-9.2,34.9,1500.9,,147.6,8.1,,1018.3,0.0
11129,15.4,-6.9,37.4,1015.8,80.0,271.7,10.4,,1017.3,0.0
11130,19.1,-36.5,41.7,523.0,,137.5,9.2,,1015.1,0.0
11131,14.0,-30.0,40.5,582.3,230.0,152.1,16.6,,1015.8,0.0
11132,11.4,-0.7,26.6,1244.9,0.0,0.1,14.6,,1019.8,0.0
11133,13.9,-16.1,34.9,1203.4,130.0,228.2,10.3,,1018.3,0.0
11134,8.5,-30.1,33.2,1037.8,360.0,286.8,12.7,,1016.6,0.0
11135,15.0,-9.5,34.3,936.5,50.0,330.7,7.0,,1018.3,0.0
11136,19.5,-9.4,41.6,187.2,0.0,223.7,11.7,,1014.5,0.0
11137,-3.2,-38.2,29.5,739.8,,59.7,16.0,,1019.1,0.0
11138,17.1,-5.9,35.1,971.3,,339.8,6.2,,1018.7,0.0
11139,14.6,-15.9,34.4,897.5,,277.2,14.2,,1017.6,0.0
11140,9.4,-14.8,31.3,1333.8,0.0,282.2,14.6,,1017.3,0.0
11141,11.7,-5.7,45.4,1038.1,250.0,313.6,7.7,,1018.0,0.0
11142,18.5,-3.7,41.1,102.4,,339.0,8.3,,1015.1,0.0
11143,15.9,-13.9,35.1,1459.3,,188.9,10.1,,1018.1,0.0
11144,18.0,-3.8,35.0,1317.3,50.0,321.1,10.0,,1018.4,0.0
11145,17.3,-21.1,38.2,661.6,,111.1,16.7,,1017.2,0.0
11146,11.8,-17.1,33.5,1012.8,130.0,245.8,8.0,,1018.0,0.0
11147,4.0,-28.2,32.8,371.5,,313.6,10.8,,1021.9,0.0
11148,10.9,-34.8,55.2,830.7,360.0,137.7,14.1,,1016.4,0.0
11149,10.1,-29.4,39.5,265.3,,9.4,11.2,,1016.9,0.0
11150,11.0,-26.6,34.0,922.0,,236.5,14.1,,1017.0,0.0
11151,27.2,20.0,34.4,266.7,,85.1,14.5,,1016.1,0.0
11152,11.2,-27.7,33.3,932.5,360.0,253.2,12.7,205.2,1017.0,0.0
11153,18.8,-13.2,41.8,207.5,0.0,241.7,14.6,,1018.7,0.0
11154,17.2,-5.6,36.0,1495.7,0.0,358.2,6.6,,1018.1,0.0
11155,14.3,-27.1,39.0,888.4,,161.8,18.6,,1016.2,0.0
11156,16.9,-4.4,34.3,1470.0,0.0,331.6,9.9,,1018.4,0.0
11157,13.4,-7.2,34.9,1057.2,150.0,273.8,10.8,,1017.7,0.0
11158,14.4,-7.9,34.2,975.1,50.0,198.3,5.9,,1019.3,0.0
11159,11.9,-31.6,39.0,606.7,300.0,130.3,17.3,,1016.3,0.0
11160,12.1,-12.8,31.6,1017.2,150.0,243.3,11.0,,1018.9,0.0
11161,16.1,-20.2,36.2,1122.7,,199.2,9.1,,1017.8,0.0
11162,11.2,-16.9,33.1,1120.2,410.0,293.3,10.4,,1017.6,0.0
11163,19.7,-1.2,35.8,1195.7,,353.6,7.2,,1019.0,0.0
11164,18.6,-9.4,35.6,1876.0,0.0,103.6,7.4,,1018.3,0.0
11165,11.5,-11.0,33.0,1220.7,610.0,257.0,10.1,,1018.4,0.0
11166,13.7,-11.5,36.6,1198.7,,278.8,12.3,,1017.1,0.0
11167,14.0,-10.7,35.5,1094.9,150.0,281.7,8.5,,1017.1,0.0
11168,11.7,-21.0,33.0,1015.3,250.0,291.8,11.2,,1018.2,0.0
11169,19.3,-2.0,35.0,1176.9,0.0,258.6,11.5,,1018.6,0.0
11170,10.8,-7.0,42.9,1335.5,0.0,249.9,9.1,,1018.1,0.0
11171,14.8,-9.2,35.2,880.7,50.0,285.0,12.2,,1017.7,0.0
11172,12.8,-16.0,33.9,954.4,200.0,255.5,11.2,,1018.1,0.0
11173,17.2,-6.1,36.0,1514.9,0.0,295.6,7.8,,1018.5,0.0
11174,12.4,-14.9,33.1,1186.1,,231.2,10.9,,1018.3,0.0
11175,16.7,-18.2,37.3,1235.2,,160.4,12.1,,1017.7,0.0
11176,11.6,-27.7,35.1,846.1,,229.5,15.1,,1017.2,0.0
11177,4.6,-20.9,29.1,2771.3,432.0,32.3,14.8,,1010.9,0.0
11178,11.5,-16.5,34.6,1097.8,280.0,283.3,6.9,,1017.5,0.0
11179,18.3,-10.8,36.2,1525.9,100.0,161.8,10.4,,1018.0,0.0
11180,8.3,-34.0,41.0,216.1,50.0,304.4,15.1,270.0,1015.0,0.0
11181,10.6,-15.8,34.1,1091.4,280.0,312.6,9.2,,1016.9,0.0
11182,16.6,-27.2,36.9,750.9,,156.6,13.8,,1016.2,0.0
11183,15.8,-18.7,35.7,1194.9,130.0,221.2,8.9,,1017.5,0.0
11184,12.4,-15.0,35.0,968.1,,269.0,11.0,,1017.8,0.0
11185,14.0,-22.8,35.0,1155.1,,238.5,9.4,,1018.1,0.0
11186,12.2,-19.9,34.6,286.9,50.0,256.5,21.6,,1017.4,0.0
11187,15.0,-6.4,34.6,1187.8,0.0,308.5,4.5,,1019.0,0.0
11188,11.2,-33.2,36.1,618.6,360.0,99.8,15.4,,1016.4,0.0
11189,18.9,-1.9,36.1,1181.9,,358.1,6.3,,1018.8,0.0
11190,14.2,-18.9,37.2,953.4,180.0,218.3,10.9,,1017.5,0.0
11191,11.0,-22.1,32.3,1055.7,360.0,266.8,12.6,,1016.6,0.0
11192,12.1,-24.0,34.0,1092.7,,211.2,13.5,,1018.2,0.0
11193,12.8,-21.1,35.6,944.8,660.0,238.3,15.4,,1016.8,0.0
11194,12.9,-15.1,33.7,1189.4,200.0,234.9,11.0,,1018.5,0.0
11195,18.5,-4.4,36.6,1228.4,0.0,308.9,8.5,,1018.2,0.0
11196,16.0,-10.2,34.1,1553.4,,358.4,8.2,,1018.4,0.0
11197,19.1,-3.0,35.3,1123.1,,355.4,6.2,,1018.7,0.0
11198,9.9,-30.5,33.5,863.7,480.0,251.0,12.6,,1017.2,0.0
11199,13.0,-9.0,38.0,973.6,100.0,261.0,9.4,,1018.0,0.0
11200,12.7,-13.1,34.1,1037.5,,274.4,9.0,,1018.1,0.0
11201,20.3,-4.0,34.0,1775.2,,115.5,11.2,,1017.5,0.0
11202,10.9,-29.5,37.6,638.6,410.0,280.6,14.7,,1016.4,0.0
11203,18.1,-2.5,40.5,822.5,,114.9,5.6,,1017.7,0.0
11204,10.8,-14.1,32.4,948.1,150.0,334.5,6.4,,1019.9,0.0
11205,15.5,-7.9,35.1,899.1,0.0,343.3,4.1,,1019.9,0.0
11206,19.1,-3.7,34.6,1379.6,,147.9,9.6,,1018.4,0.0
11207,11.7,-16.3,34.8,1097.8,280.0,283.3,6.9,,1017.5,0.0
11208,17.2,-4.0,35.5,1056.9,,350.1,6.4,,1018.5,0.0
11209,12.6,-13.1,34.1,1035.2,200.0,271.8,9.1,,1018.2,0.0
11210,12.7,-22.0,35.1,1099.0,,275.6,12.8,,1018.0,0.0
11211,16.4,-6.1,37.3,872.8,,280.6,7.5,,1017.5,0.0
11212,16.4,-8.2,37.8,1148.1,,250.9,9.4,,1018.9,0.0
11213,12.9,-35.4,39.6,734.7,380.0,67.0,13.8,,1016.9,0.0
11214,17.1,-12.2,34.9,1460.9,51.0,7.0,7.4,,1018.0,0.0
11215,18.6,-15.4,35.6,790.3,0.0,90.7,10.7,,1017.5,0.0
11216,11.5,-29.1,42.5,245.5,300.0,278.5,16.4,,1015.5,0.0
11217,11.3,-17.3,33.2,1077.6,410.0,235.2,13.8,,1017.3,0.0
11218,17.5,-9.8,39.2,1609.2,0.0,7.0,5.0,,1018.8,0.0
11219,20.3,-9.0,35.0,1775.4,,34.4,8.6,,1017.4,0.0
11220,13.5,-15.6,33.9,1048.2,,233.5,12.0,,1017.6,0.0
11221,8.3,-22.5,32.5,1306.4,380.0,253.3,11.3,,1017.2,0.0
11222,12.3,-18.0,33.0,1161.6,250.0,227.5,10.7,,1018.5,0.0
11223,17.7,-9.6,34.9,1407.0,,65.3,7.8,,1018.2,0.0
11224,16.2,-23.1,35.9,1261.7,203.0,165.8,9.6,,1018.0,0.0
11225,14.1,-16.2,33.6,1297.9,130.0,281.2,9.8,,1018.2,0.0
11226,14.0,-7.3,32.8,1895.9,,341.0,4.9,,1019.6,0.0
11227,15.0,1.8,30.7,111.1,,237.3,9.2,,1015.1,0.0
11228,14.0,-26.3,40.4,487.6,,176.3,19.5,,1015.6,0.0
11229,13.1,-10.4,35.7,1298.6,,297.3,11.1,,1016.4,0.0
11230,14.7,-6.4,32.6,1172.5,,269.9,9.5,,1020.4,0.0
11231,13.5,-7.2,34.9,1039.8,,273.5,10.6,,1017.6,0.0
11232,8.6,-26.9,34.7,604.6,127.0,299.5,14.6,,1015.5,0.0
11233,19.9,-1.4,35.9,981.8,0.0,198.0,9.0,,1018.4,0.0
11234,24.0,16.8,31.2,266.7,,85.1,14.5,,1016.1,0.0
11235,19.8,-15.1,36.9,1312.1,,154.2,10.1,,1017.6,0.0
11236,16.4,-6.9,34.4,1054.6,,305.6,9.0,,1018.2,0.0
11237,21.2,-2.1,33.9,1139.5,,357.2,7.8,,1018.3,0.0
11238,13.4,-10.3,36.9,1117.7,,300.2,9.9,,1017.2,0.0
11239,13.3,-14.9,35.6,986.7,130.0,243.8,12.0,,1017.6,0.0
11240,12.4,-23.1,35.9,1097.1,,320.2,11.4,,1017.4,0.0
11241,14.1,-9.2,37.5,1095.7,,271.6,12.3,,1017.8,0.0
11242,10.0,-31.5,41.5,222.9,,53.5,12.6,,1017.4,0.0
11243,11.6,-28.0,36.0,959.8,,177.2,16.5,,1017.1,0.0
11244,11.2,-27.7,33.3,932.5,360.0,253.2,12.7,205.2,1017.0,0.0
11245,25.7,19.9,31.1,738.4,,83.8,18.8,,1015.9,0.0
11246,14.4,-8.6,36.3,954.9,100.0,274.8,13.1,,1017.5,0.0
11247,12.3,-13.6,38.6,262.0,,141.2,10.9,,1016.0,0.0
11248,11.9,-26.2,34.8,993.3,,283.8,12.8,,1017.3,0.0
11249,11.7,-23.1,32.6,1060.9,,272.5,12.2,,1018.0,0.0
11250,14.8,-7.1,36.1,1072.2,150.0,273.9,14.0,,1017.2,0.0
11251,18.4,-21.1,38.2,930.9,100.0,130.8,13.9,,1016.5,0.0
11252,18.1,-3.1,33.9,1317.1,0.0,358.8,4.6,,1018.7,0.0
11253,15.2,-23.1,41.2,469.0,30.0,135.2,14.7,,1015.8,0.0
11254,17.0,-11.3,35.7,1499.8,51.0,138.2,7.7,,1018.6,0.0
11255,19.7,-2.3,35.2,1353.4,0.0,22.0,10.6,,1018.4,0.0
11256,13.3,-8.6,33.4,1039.8,100.0,303.2,9.4,,1017.9,0.0
11257,11.7,-14.3,35.1,1146.5,610.0,293.0,8.1,,1016.5,0.0
11258,14.2,-22.3,37.1,947.9,,260.0,9.5,,1017.0,0.0
11259,12.9,-24.0,35.4,1110.9,,219.5,13.3,,1017.5,0.0
11260,13.4,-8.3,36.1,1167.7,280.0,313.8,10.9,,1017.1,0.0
11261,11.1,-22.3,32.6,916.4,,318.0,10.4,,1017.3,0.0
11262,16.1,-17.3,35.7,1379.2,,255.5,12.1,,1018.2,0.0
11263,19.0,-17.6,38.9,888.7,,161.4,14.8,,1017.5,0.0
11264,23.2,1.8,36.8,1121.1,0.0,76.9,12.0,,1018.0,0.0
11265,20.0,-15.6,37.0,986.6,,145.5,12.3,,1017.1,0.0
11266,12.8,-13.0,34.2,1056.8,100.0,274.4,9.0,,1018.1,0.0
11267,12.7,-13.0,35.8,1112.2,610.0,301.5,10.8,,1017.0,0.0
11268,13.0,-4.6,46.5,1056.3,,313.3,7.5,,1018.1,0.0
11269,13.6,-10.3,36.0,1125.1,,300.5,12.1,,1016.9,0.0
11270,9.1,-23.7,31.9,876.4,360.0,319.0,9.5,,1016.9,0.0
11271,26.1,3.5,48.5,43.5,,167.0,13.6,,1012.5,0.0
11272,10.2,-18.4,33.3,1236.8,,297.9,9.2,,1016.5,0.0
11273,9.9,-24.6,38.2,227.4,250.0,318.2,13.3,,1015.6,0.0
11274,19.6,-7.8,42.1,206.1,,265.9,13.2,,1018.5,0.0
11275,13.1,-10.7,37.6,169.1,80.0,317.6,10.0,,1016.7,0.0
11276,11.8,-22.1,34.5,939.8,,233.5,11.6,,1017.3,0.0
11277,11.8,-20.8,34.2,1198.1,,246.9,12.7,,1017.4,0.0
11278,14.8,-24.6,37.6,1220.5,,192.1,9.6,,1017.4,0.0
11279,9.0,-25.8,31.7,631.2,,319.3,10.9,,1017.0,0.0
11280,20.0,-8.9,41.7,163.1,0.0,223.4,13.4,,1014.4,0.0
11281,24.4,10.8,39.1,1697.6,,105.0,12.8,,1017.9,0.0
11282,15.2,-14.0,35.0,1392.1,100.0,194.3,10.8,,1018.4,0.0
11283,10.8,-17.8,33.9,1236.8,,297.9,9.2,,1016.5,0.0
11284,14.5,-20.6,37.6,457.9,229.0,203.2,15.2,,1018.0,0.0
11285,20.8,-3.0,35.0,1161.2,0.0,143.7,10.7,,1018.4,0.0
11286,23.6,0.4,46.3,262.5,,215.6,10.7,,1012.6,0.0
11287,16.0,-5.0,34.9,1063.0,,272.2,14.3,,1017.5,0.0
11288,10.9,-14.1,29.8,1217.6,150.0,297.8,10.4,,1016.2,0.0
11289,12.6,-18.7,41.2,141.6,0.0,217.0,13.1,,1015.0,0.0
11290,12.7,-13.9,41.1,270.7,230.0,281.1,11.4,,1016.7,0.0
11291,12.3,-26.0,34.5,1013.6,229.0,191.1,14.4,,1016.7,0.0
11292,12.0,-3.6,42.5,873.8,0.0,296.5,10.9,,1018.9,0.0
11293,16.5,-8.0,34.4,1619.9,0.0,358.6,7.8,,1018.6,0.0
11294,15.2,-6.6,35.6,1017.3,25.0,283.1,11.4,,1017.6,0.0
11295,17.3,-2.9,34.1,1553.1,,325.7,9.7,,1019.1,0.0
11296,12.8,-9.0,45.4,314.3,,314.2,12.5,,1015.9,0.0
11297,16.7,-18.2,37.3,1235.2,,160.4,12.1,,1017.7,0.0
11298,12.8,-10.3,34.9,1016.7,,319.9,9.0,,1017.1,0.0
11299,14.7,-5.3,33.2,936.4,,319.6,7.0,,1019.4,0.0
11300,13.6,-11.9,35.1,781.2,,235.5,9.8,,1018.7,0.0
11301,13.9,-15.6,35.2,479.8,,257.1,11.0,,1021.7,0.0
11302,10.4,-27.9,36.6,800.2,250.0,267.3,12.7,,1016.3,0.0
11303,20.7,-14.2,40.3,1058.8,150.0,127.3,10.4,,1017.5,0.0
11304,20.3,-4.0,34.0,1775.2,,115.5,11.2,,1017.5,0.0
11305,18.8,-15.4,40.7,297.9,130.0,158.7,17.3,,1014.6,0.0
11306,13.4,-12.4,40.9,208.4,230.0,328.0,10.0,,1017.2,0.0
11307,8.7,-33.1,36.8,634.1,200.0,321.7,12.1,,1016.7,0.0
11308,16.6,-14.7,35.3,1437.3,,163.1,9.5,,1018.5,0.0
11309,6.4,-22.6,33.5,574.8,,164.5,10.6,,1019.1,0.0
11310,15.0,-7.7,38.3,542.9,,320.1,8.5,,1019.7,0.0
11311,10.9,-6.8,39.3,1780.9,,345.1,9.5,,1018.4,0.0
11312,9.9,-29.1,37.0,721.8,,288.7,12.1,,1015.9,0.0
11313,8.0,-33.9,34.2,790.5,,341.8,9.2,,1016.5,0.0
11314,21.8,-3.1,36.9,1674.3,0.0,72.5,11.5,,1018.2,0.0
11315,10.8,-15.8,30.8,1333.8,,217.3,7.5,,1018.2,0.0
